,Topic ID,Model,Rank,Discussion ID,Argument ID,args-id
2273,13,BM25,26,40774,4,e10d3563-2019-04-17T11:47:44Z-00006-000
2274,13,BM25,27,24960,3,6fff05ab-2019-04-18T19:53:30Z-00001-000
2275,13,BM25,28,33106,5,536e81e5-2019-04-18T15:02:55Z-00000-000
2276,13,BM25,29,25406,1,e81cbf00-2019-04-18T18:44:20Z-00006-000
2277,13,BM25,30,25406,4,7ea0f3a-2019-04-18T18:36:44Z-00001-000
2278,13,BM25,31,9926,1,a41b03e0-2019-04-18T13:42:43Z-00005-000
2279,13,BM25,32,24960,1,bc7ee7fc-2019-04-18T16:13:57Z-00000-000
2280,13,BM25,33,37288,2,b8b9a6ab-2019-04-18T18:43:27Z-00000-000
2281,13,BM25,34,37288,1,b8b9a6ab-2019-04-18T18:43:27Z-00002-000
2282,13,BM25,35,29430,9,5d2a077f-2019-04-18T13:59:07Z-00003-000
2283,13,BM25,36,40774,2,2e55489a-2019-04-18T14:11:38Z-00003-000
2284,13,BM25,37,1294,16,f7c81d18-2019-04-15T20:22:46Z-00016-000
2285,13,BM25,38,37288,3,b8b9a6ab-2019-04-18T18:43:27Z-00001-000
2286,13,BM25,39,43001,4,4d21044-2019-04-18T15:20:38Z-00003-000
2287,13,BM25,40,15780,2,9f12e0e6-2019-04-18T15:26:02Z-00001-000
2288,13,BM25,41,34972,5,6e3f713c-2019-04-18T16:02:54Z-00006-000
2289,13,BM25,42,9307,18,691acc63-2019-04-15T20:23:01Z-00017-000
2290,13,BM25,43,33977,5,9931adfb-2019-04-18T12:45:49Z-00003-000
2291,13,BM25,44,11221,8,c6d380a8-2019-04-18T14:40:11Z-00000-000
2292,13,BM25,45,11221,1,c6d380a8-2019-04-18T14:40:11Z-00007-000
2293,13,BM25,46,15780,4,9f12e0e6-2019-04-18T15:26:02Z-00000-000
2294,13,BM25,47,9418,3,ca07a94-2019-04-18T16:25:14Z-00005-000
2295,13,BM25,48,16626,12,a6235621-2019-04-19T12:44:35Z-00016-000
2296,13,BM25,49,11221,7,c6d380a8-2019-04-18T14:40:11Z-00002-000
2297,15,BM25,0,32569,4,3e6f0cf1-2019-04-18T16:00:16Z-00004-000
2298,15,BM25,1,8334,6,61bcb9f0-2019-04-18T15:36:32Z-00007-000
2299,15,BM25,2,1203,8,caa8f692-2019-04-18T11:49:10Z-00006-000
2300,15,BM25,3,31398,10,638d406b-2019-04-18T16:47:38Z-00001-000
2301,15,BM25,4,42384,1,ec5a2259-2019-04-18T18:03:25Z-00003-000
2302,15,BM25,5,1203,32,fd3161b0-2019-04-17T11:47:42Z-00227-000
2303,15,BM25,6,41457,5,fd98a1f9-2019-04-18T16:36:58Z-00003-000
2304,15,BM25,7,42384,4,ec5a2259-2019-04-18T18:03:25Z-00002-000
2305,15,BM25,8,33362,1,daece536-2019-04-18T15:14:44Z-00005-000
2306,15,BM25,9,35485,9,28e0a6b5-2019-04-18T15:07:33Z-00001-000
2307,15,BM25,10,17204,13,e511ec5-2019-04-19T12:45:01Z-00012-000
2308,15,BM25,11,19560,2,daececd7-2019-04-18T14:05:34Z-00003-000
2309,15,BM25,12,12138,2,908ed2cb-2019-04-18T15:35:47Z-00006-000
2310,15,BM25,13,37074,20,b5be6b4d-2019-04-15T20:24:36Z-00019-000
2311,15,BM25,14,5325,18,119f2027-2019-04-18T18:39:12Z-00003-000
2312,15,BM25,15,12755,3,da638ba9-2019-04-18T13:02:33Z-00001-000
2313,15,BM25,16,12138,5,b1877d43-2019-04-18T11:50:36Z-00007-000
2314,15,BM25,17,12755,5,da638ba9-2019-04-18T13:02:33Z-00002-000
2315,15,BM25,18,2239,1,a56a8385-2019-04-18T16:19:49Z-00004-000
2316,15,BM25,19,27245,4,fe528ead-2019-04-18T19:20:31Z-00002-000
2317,15,BM25,20,35713,2,61bcba6c-2019-04-18T15:04:19Z-00004-000
2318,15,BM25,21,1203,13,baf99c5b-2019-04-18T13:31:11Z-00001-000
2319,15,BM25,22,7862,7,aac1deac-2019-04-18T11:36:48Z-00001-000
2320,15,BM25,23,40693,2,213b4d6-2019-04-18T12:18:23Z-00001-000
2321,15,BM25,24,35485,1,28e0a6b5-2019-04-18T15:07:33Z-00006-000
2322,15,BM25,25,40055,3,cb3de163-2019-04-19T12:47:22Z-00002-000
2323,15,BM25,26,34716,6,3eced554-2019-04-18T19:30:38Z-00000-000
2324,15,BM25,27,1820,1,61bcb26e-2019-04-18T18:36:30Z-00004-000
2325,15,BM25,28,40055,4,c0429f6c-2019-04-18T15:12:05Z-00004-000
2326,15,BM25,29,7862,6,d640f8-2019-04-18T15:29:03Z-00005-000
2327,15,BM25,30,43677,2,7f546086-2019-04-18T16:57:49Z-00005-000
2328,15,BM25,31,28147,4,2bce8c52-2019-04-18T19:09:45Z-00004-000
2329,15,BM25,32,10642,32,bd1c7800-2019-04-18T11:38:30Z-00002-000
2330,15,BM25,33,17204,53,e511ec5-2019-04-19T12:45:01Z-00052-000
2331,15,BM25,34,7862,3,d640f8-2019-04-18T15:29:03Z-00002-000
2332,15,BM25,35,41457,6,fd98a1f9-2019-04-18T16:36:58Z-00002-000
2333,15,BM25,36,40055,5,c0429f6c-2019-04-18T15:12:05Z-00002-000
2334,15,BM25,37,12138,10,908ed2cb-2019-04-18T15:35:47Z-00000-000
2335,15,BM25,38,31398,8,7807c51e-2019-04-18T13:10:08Z-00003-000
2336,15,BM25,39,370,25,d188b434-2019-04-18T19:48:24Z-00004-000
2337,15,BM25,40,41457,2,989fa427-2019-04-18T19:11:05Z-00002-000
2338,15,BM25,41,34716,4,d1ad7ee6-2019-04-18T16:32:59Z-00003-000
2339,15,BM25,42,370,33,1b9ae622-2019-04-18T17:54:23Z-00003-000
2340,15,BM25,43,43677,3,a4241bd2-2019-04-18T16:31:04Z-00000-000
2341,15,BM25,44,37084,4,59a01e38-2019-04-18T16:38:05Z-00004-000
2342,15,BM25,45,41457,1,fd98a1f9-2019-04-18T16:36:58Z-00004-000
2343,15,BM25,46,11097,2,8805d459-2019-04-18T14:03:04Z-00002-000
2344,15,BM25,47,15316,1,fe5315d1-2019-04-18T14:15:45Z-00003-000
2345,15,BM25,48,30715,6,908f4e4f-2019-04-18T18:40:43Z-00008-000
2346,15,BM25,49,1264,5,8cce991f-2019-04-18T15:43:14Z-00002-000
2347,17,BM25,0,21004,1,431b936a-2019-04-18T14:11:36Z-00007-000
2348,17,BM25,1,21004,4,431b936a-2019-04-18T14:11:36Z-00001-000
2349,17,BM25,2,21004,3,431b936a-2019-04-18T14:11:36Z-00003-000
2350,17,BM25,3,38422,18,869af6cc-2019-04-19T12:47:53Z-00017-000
2351,17,BM25,4,38422,2,869af6cc-2019-04-19T12:47:53Z-00001-000
2352,17,BM25,5,38422,19,869af6cc-2019-04-19T12:47:53Z-00018-000
2353,17,BM25,6,27822,2,d0727c54-2019-04-18T18:28:36Z-00003-000
2354,17,BM25,7,39824,1,e028046b-2019-04-18T14:33:18Z-00005-000
2355,17,BM25,8,8030,4,26d1f70e-2019-04-18T14:04:17Z-00000-000
2356,17,BM25,9,22921,16,ac29a9a-2019-04-19T12:44:31Z-00015-000
2357,17,BM25,10,5236,20,2250950f-2019-04-15T20:22:46Z-00019-000
2358,17,BM25,11,3652,2,b9ef185e-2019-04-17T11:47:34Z-00001-000
2359,17,BM25,12,3652,9,b9ef185e-2019-04-17T11:47:34Z-00008-000
2360,17,BM25,13,3652,2,b9ef185e-2019-04-17T11:47:34Z-00001-000
2361,17,BM25,14,3652,9,b9ef185e-2019-04-17T11:47:34Z-00008-000
2362,17,BM25,15,24155,4,65c91b2f-2019-04-18T15:55:00Z-00003-000
2363,17,BM25,16,19353,2,9fc14637-2019-04-18T14:44:02Z-00003-000
2364,17,BM25,17,8201,4,f89c38d5-2019-04-18T18:20:43Z-00002-000
2365,17,BM25,18,17595,1,3003092-2019-04-18T14:43:34Z-00005-000
2366,17,BM25,19,19353,1,9fc14637-2019-04-18T14:44:02Z-00005-000
2367,17,BM25,20,19871,1,e0dffbaa-2019-04-18T14:56:40Z-00004-000
2368,17,BM25,21,26632,6,aacad740-2019-04-18T18:19:20Z-00005-000
2369,17,BM25,22,19871,2,e0dffbaa-2019-04-18T14:56:40Z-00002-000
2370,17,BM25,23,22921,14,ac29a9a-2019-04-19T12:44:31Z-00013-000
2371,17,BM25,24,37493,1,8f5648d2-2019-04-18T16:09:44Z-00007-000
2372,17,BM25,25,21049,6,6f09dd50-2019-04-18T16:59:44Z-00006-000
2373,17,BM25,26,8201,8,f89c38d5-2019-04-18T18:20:43Z-00003-000
2374,17,BM25,27,16271,5,b97c1aa6-2019-04-18T14:22:15Z-00004-000
2375,17,BM25,28,18095,4,4809e6cc-2019-04-18T13:30:35Z-00005-000
2376,17,BM25,29,5236,7,2250950f-2019-04-15T20:22:46Z-00006-000
2377,17,BM25,30,4756,8,d0d42864-2019-04-15T20:24:40Z-00007-000
2378,17,BM25,31,4756,8,d0d42864-2019-04-15T20:24:40Z-00007-000
2379,17,BM25,32,21142,4,3a8ab8d0-2019-04-18T11:24:14Z-00007-000
2380,17,BM25,33,19871,4,e0dffbaa-2019-04-18T14:56:40Z-00005-000
2381,17,BM25,34,3887,14,42f3ef9-2019-04-18T14:59:51Z-00005-000
2382,17,BM25,35,36936,3,e5f6de56-2019-04-18T14:08:24Z-00000-000
2383,17,BM25,36,4756,3,6df5d158-2019-04-17T11:47:26Z-00059-000
2384,17,BM25,37,22921,1,ac29a9a-2019-04-19T12:44:31Z-00000-000
2385,17,BM25,38,4756,3,6df5d158-2019-04-17T11:47:26Z-00059-000
2386,17,BM25,39,36432,4,b5e88b26-2019-04-18T16:29:20Z-00002-000
2387,17,BM25,40,22921,3,ac29a9a-2019-04-19T12:44:31Z-00002-000
2388,17,BM25,41,5236,15,2250950f-2019-04-15T20:22:46Z-00014-000
2389,17,BM25,42,22921,18,ac29a9a-2019-04-19T12:44:31Z-00017-000
2390,17,BM25,43,26605,11,dcd97b83-2019-04-19T12:44:22Z-00010-000
2391,17,BM25,44,5236,19,2250950f-2019-04-15T20:22:46Z-00018-000
2392,17,BM25,45,40799,6,d9146b60-2019-04-18T17:43:20Z-00000-000
2393,17,BM25,46,8325,1,fcea08a1-2019-04-18T14:35:50Z-00004-000
2394,17,BM25,47,27874,5,f5f72aae-2019-04-17T11:47:27Z-00044-000
2395,17,BM25,48,19871,6,e0dffbaa-2019-04-18T14:56:40Z-00001-000
2396,17,BM25,49,20395,2,a79401f9-2019-04-18T16:40:00Z-00000-000
2397,16,BM25,0,10887,6,824ed8eb-2019-04-18T18:32:31Z-00008-000
2398,16,BM25,1,10887,5,824ed8eb-2019-04-18T18:32:31Z-00001-000
2399,16,BM25,2,10887,3,824ed8eb-2019-04-18T18:32:31Z-00005-000
2400,16,BM25,3,10887,2,824ed8eb-2019-04-18T18:32:31Z-00007-000
2401,16,BM25,4,8210,25,39e75959-2019-04-19T12:45:40Z-00024-000
2402,16,BM25,5,1280,8,b0a7bcdb-2019-04-18T18:05:08Z-00004-000
2403,16,BM25,6,4439,16,b4ba4bd7-2019-04-18T19:31:31Z-00004-000
2404,16,BM25,7,1280,1,b0a7bcdb-2019-04-18T18:05:08Z-00009-000
2405,16,BM25,8,1280,9,b0a7bcdb-2019-04-18T18:05:08Z-00002-000
2406,16,BM25,9,4439,14,ce55d6b1-2019-04-18T13:27:49Z-00002-000
2407,16,BM25,10,8210,10,39e75959-2019-04-19T12:45:40Z-00009-000
2408,16,BM25,11,22586,9,db49fdec-2019-04-18T14:34:53Z-00008-000
2409,16,BM25,12,1280,4,9dfb6f18-2019-04-18T17:33:31Z-00005-000
2410,16,BM25,13,22586,1,5b8e57ce-2019-04-18T17:34:51Z-00004-000
2411,16,BM25,14,4439,6,4a4c7bf9-2019-04-18T17:02:07Z-00005-000
2412,16,BM25,15,37993,10,7f07c235-2019-04-18T18:48:43Z-00002-000
2413,16,BM25,16,4439,10,62df8f89-2019-04-18T16:24:35Z-00000-000
2414,16,BM25,17,3447,5,c8a50f55-2019-04-18T18:22:24Z-00001-000
2415,16,BM25,18,3447,2,c8a50f55-2019-04-18T18:22:24Z-00007-000
2416,16,BM25,19,2871,6,8ae07785-2019-04-18T14:01:12Z-00006-000
2417,16,BM25,20,8210,7,39e75959-2019-04-19T12:45:40Z-00006-000
2418,16,BM25,21,4439,13,ca5b5dd7-2019-04-15T20:22:25Z-00011-000
2419,16,BM25,22,8210,33,39e75959-2019-04-19T12:45:40Z-00032-000
2420,16,BM25,23,42602,8,e01b315f-2019-04-18T17:32:02Z-00004-000
2421,16,BM25,24,8210,9,39e75959-2019-04-19T12:45:40Z-00008-000
2422,16,BM25,25,8210,22,39e75959-2019-04-19T12:45:40Z-00021-000
2423,16,BM25,26,3447,10,c8a50f55-2019-04-18T18:22:24Z-00000-000
2424,16,BM25,27,3447,7,c8a50f55-2019-04-18T18:22:24Z-00006-000
2425,16,BM25,28,14658,1,51260ca8-2019-04-18T18:07:31Z-00003-000
2426,16,BM25,29,14658,3,51260ca8-2019-04-18T18:07:31Z-00000-000
2427,16,BM25,30,4439,11,67edb5e4-2019-04-18T17:21:09Z-00003-000
2428,16,BM25,31,37993,11,e9296c88-2019-04-18T15:32:30Z-00004-000
2429,16,BM25,32,3447,8,c8a50f55-2019-04-18T18:22:24Z-00004-000
2430,16,BM25,33,3447,1,c8a50f55-2019-04-18T18:22:24Z-00009-000
2431,16,BM25,34,42602,7,e01b315f-2019-04-18T17:32:02Z-00006-000
2432,16,BM25,35,4439,3,98c58799-2019-04-18T19:43:51Z-00007-000
2433,16,BM25,36,22586,5,52e3bee1-2019-04-18T19:24:21Z-00001-000
2434,16,BM25,37,14658,5,76c7c4bc-2019-04-18T13:04:33Z-00003-000
2435,16,BM25,38,40559,1,5618cfde-2019-04-18T16:58:17Z-00003-000
2436,16,BM25,39,37993,9,45ee5ae7-2019-04-18T14:30:50Z-00005-000
2437,16,BM25,40,22586,11,485461ed-2019-04-18T11:50:57Z-00002-000
2438,16,BM25,41,3447,4,c8a50f55-2019-04-18T18:22:24Z-00003-000
2439,16,BM25,42,4439,1,8c6fa87-2019-04-18T18:15:20Z-00004-000
2440,16,BM25,43,4439,5,d4dfd2ce-2019-04-18T13:33:01Z-00002-000
2441,16,BM25,44,8210,21,f19ad01f-2019-04-18T18:26:10Z-00002-000
2442,16,BM25,45,40559,2,5618cfde-2019-04-18T16:58:17Z-00001-000
2443,16,BM25,46,4439,18,6555987d-2019-04-18T16:23:08Z-00001-000
2444,16,BM25,47,19307,8,b4fc6355-2019-04-18T18:54:24Z-00000-000
2445,16,BM25,48,3447,6,c8a50f55-2019-04-18T18:22:24Z-00008-000
2446,16,BM25,49,8210,23,39e75959-2019-04-19T12:45:40Z-00022-000
2447,7,BM25,0,26789,6,None
2448,7,BM25,1,26789,7,None
2449,7,BM25,2,26789,3,c4610496-2019-04-18T14:47:34Z-00000-000
2450,7,BM25,3,995,8,61842a89-2019-04-18T18:56:38Z-00002-000
2451,7,BM25,4,995,9,61842a89-2019-04-18T18:56:38Z-00001-000
2452,7,BM25,5,995,10,None
2453,7,BM25,6,42041,16,81c22471-2019-04-15T20:24:17Z-00013-000
2454,7,BM25,7,995,4,b18700e6-2019-04-18T13:11:35Z-00001-000
2455,7,BM25,8,995,5,None
2456,7,BM25,9,4194,2,6d644353-2019-04-17T11:47:26Z-00022-000
2457,7,BM25,10,4194,1,de3b22fa-2019-04-15T20:22:54Z-00003-000
2458,7,BM25,11,4194,8,9acf5a44-2019-04-17T11:47:40Z-00021-000
2459,7,BM25,12,4194,9,f5f72aae-2019-04-17T11:47:27Z-00010-000
2460,7,BM25,13,20895,1,606500dd-2019-04-15T20:22:16Z-00014-000
2461,7,BM25,14,4194,4,f332401d-2019-04-17T11:47:22Z-00014-000
2462,7,BM25,15,25810,3,1dbec9e-2019-04-18T16:11:36Z-00001-000
2463,7,BM25,16,25810,3,1dbec9e-2019-04-18T16:11:36Z-00001-000
2464,7,BM25,17,25810,3,1dbec9e-2019-04-18T16:11:36Z-00001-000
2465,7,BM25,18,4194,7,9acf5a44-2019-04-17T11:47:40Z-00011-000
2466,7,BM25,19,1603,5,826727db-2019-04-18T14:31:24Z-00006-000
2467,7,BM25,20,4194,6,475596d3-2019-04-17T11:47:21Z-00016-000
2468,7,BM25,21,4194,3,ffd69ecb-2019-04-18T13:17:02Z-00000-000
2469,7,BM25,22,4194,5,abf0fc05-2019-04-15T20:22:46Z-00006-000
2470,7,BM25,23,29042,6,ffc1c5ad-2019-04-18T16:49:56Z-00008-000
2471,7,BM25,24,995,1,61842a89-2019-04-18T18:56:38Z-00007-000
2472,7,BM25,25,1603,8,826727db-2019-04-18T14:31:24Z-00000-000
2473,7,BM25,26,20582,8,9386f22e-2019-04-18T13:45:17Z-00000-000
2474,7,BM25,27,995,3,61842a89-2019-04-18T18:56:38Z-00003-000
2475,7,BM25,28,20582,7,92496102-2019-04-18T17:17:33Z-00004-000
2476,7,BM25,29,6610,1,affb669-2019-04-18T13:28:53Z-00003-000
2477,7,BM25,30,30699,1,c66f7c55-2019-04-18T19:59:39Z-00002-000
2478,7,BM25,31,18898,7,58bd39a7-2019-04-18T15:13:30Z-00003-000
2479,7,BM25,32,24563,9,9acf5a44-2019-04-17T11:47:40Z-00008-000
2480,7,BM25,33,29042,10,ffc1c5ad-2019-04-18T16:49:56Z-00000-000
2481,7,BM25,34,24969,2,bc26e168-2019-04-18T15:49:54Z-00003-000
2482,7,BM25,35,20582,4,c1c36a79-2019-04-18T14:53:14Z-00000-000
2483,7,BM25,36,995,7,61842a89-2019-04-18T18:56:38Z-00004-000
2484,7,BM25,37,24563,25,9acf5a44-2019-04-17T11:47:40Z-00024-000
2485,7,BM25,38,24563,41,9acf5a44-2019-04-17T11:47:40Z-00040-000
2486,7,BM25,39,10216,12,52794046-2019-04-19T12:44:20Z-00006-000
2487,7,BM25,40,39228,1,d8ef1549-2019-04-18T17:02:09Z-00005-000
2488,7,BM25,41,24239,4,b293b09c-2019-04-18T13:44:13Z-00004-000
2489,7,BM25,42,20582,3,74e95ccd-2019-04-18T18:06:06Z-00001-000
2490,7,BM25,43,20582,5,7da97fb8-2019-04-18T14:19:59Z-00004-000
2491,7,BM25,44,43683,5,42a23628-2019-04-18T16:46:48Z-00002-000
2492,7,BM25,45,7698,1,36120ce6-2019-04-18T16:27:12Z-00008-000
2493,7,BM25,46,29246,3,dee67f68-2019-04-18T14:17:37Z-00000-000
2494,7,BM25,47,21225,1,354b00fe-2019-04-18T16:13:27Z-00009-000
2495,7,BM25,48,13118,1,436647dc-2019-04-18T14:16:44Z-00007-000
2496,7,BM25,49,13118,3,436647dc-2019-04-18T14:16:44Z-00003-000
2497,8,BM25,0,35914,15,2c05e9fb-2019-04-15T20:23:05Z-00014-000
2498,8,BM25,1,35914,18,2c05e9fb-2019-04-15T20:23:05Z-00017-000
2499,8,BM25,2,35914,5,2c05e9fb-2019-04-15T20:23:05Z-00004-000
2500,8,BM25,3,35914,10,2c05e9fb-2019-04-15T20:23:05Z-00009-000
2501,8,BM25,4,35914,6,2c05e9fb-2019-04-15T20:23:05Z-00005-000
2502,8,BM25,5,35914,4,2c05e9fb-2019-04-15T20:23:05Z-00003-000
2503,8,BM25,6,35914,7,2c05e9fb-2019-04-15T20:23:05Z-00006-000
2504,8,BM25,7,20775,10,b76ec089-2019-04-19T12:45:35Z-00014-000
2505,8,BM25,8,30807,25,bdcf90af-2019-04-15T20:24:22Z-00024-000
2506,8,BM25,9,35914,24,2c05e9fb-2019-04-15T20:23:05Z-00023-000
2507,8,BM25,10,35914,20,2c05e9fb-2019-04-15T20:23:05Z-00019-000
2508,8,BM25,11,35914,21,2c05e9fb-2019-04-15T20:23:05Z-00020-000
2509,8,BM25,12,39623,9,64a697e7-2019-04-18T15:36:13Z-00000-000
2510,8,BM25,13,11928,6,881ca447-2019-04-18T15:18:28Z-00000-000
2511,8,BM25,14,33553,3,1d2332f-2019-04-18T18:05:53Z-00000-000
2512,8,BM25,15,24582,6,2baaf2c1-2019-04-18T18:57:49Z-00000-000
2513,8,BM25,16,19715,13,e6af11b5-2019-04-15T20:22:52Z-00012-000
2514,8,BM25,17,11928,3,c535c8f7-2019-04-18T13:28:56Z-00004-000
2515,8,BM25,18,35914,30,2c05e9fb-2019-04-15T20:23:05Z-00029-000
2516,8,BM25,19,33553,5,4e94e7bb-2019-04-18T16:13:44Z-00000-000
2517,8,BM25,20,35914,16,2c05e9fb-2019-04-15T20:23:05Z-00015-000
2518,8,BM25,21,24582,3,6089c7ab-2019-04-18T14:32:01Z-00000-000
2519,8,BM25,22,13303,10,b967f775-2019-04-18T15:39:58Z-00000-000
2520,8,BM25,23,35914,12,2c05e9fb-2019-04-15T20:23:05Z-00011-000
2521,8,BM25,24,34872,8,e193035b-2019-04-18T15:02:24Z-00000-000
2522,8,BM25,25,24643,6,48c89b0f-2019-04-18T14:21:32Z-00002-000
2523,8,BM25,26,24643,6,48c89b0f-2019-04-18T14:21:32Z-00002-000
2524,8,BM25,27,24519,2,5757bf0e-2019-04-18T11:08:12Z-00003-000
2525,8,BM25,28,24643,6,48c89b0f-2019-04-18T14:21:32Z-00002-000
2526,8,BM25,29,29852,15,c7b72d87-2019-04-15T20:24:23Z-00014-000
2527,8,BM25,30,13815,1,6c384ef4-2019-04-18T19:00:58Z-00005-000
2528,8,BM25,31,1068,8,95fcd34c-2019-04-18T16:08:49Z-00000-000
2529,8,BM25,32,29852,2,c7b72d87-2019-04-15T20:24:23Z-00001-000
2530,8,BM25,33,14909,2,4ff7a57b-2019-04-18T16:30:19Z-00001-000
2531,8,BM25,34,3224,7,3045b026-2019-04-15T20:24:51Z-00004-000
2532,8,BM25,35,9613,3,36f68365-2019-04-18T15:05:04Z-00000-000
2533,8,BM25,36,8573,20,4ce497c-2019-04-15T20:22:56Z-00019-000
2534,8,BM25,37,24643,3,4f3ba6da-2019-04-18T17:55:17Z-00001-000
2535,8,BM25,38,24643,3,4f3ba6da-2019-04-18T17:55:17Z-00001-000
2536,8,BM25,39,26470,10,a9001abf-2019-04-18T16:22:27Z-00001-000
2537,8,BM25,40,24643,3,4f3ba6da-2019-04-18T17:55:17Z-00001-000
2538,8,BM25,41,25913,5,1962bef4-2019-04-19T12:46:39Z-00004-000
2539,8,BM25,42,9261,5,f7f1c68a-2019-04-18T15:10:47Z-00001-000
2540,8,BM25,43,25245,1,80c84bd9-2019-04-18T13:19:52Z-00006-000
2541,8,BM25,44,30320,8,d0870de5-2019-04-18T13:41:35Z-00002-000
2542,8,BM25,45,26667,1,7cd5fcd4-2019-04-18T13:58:16Z-00001-000
2543,8,BM25,46,9613,6,9381a0f5-2019-04-18T15:25:42Z-00000-000
2544,8,BM25,47,37942,4,918b453e-2019-04-18T18:41:44Z-00000-000
2545,8,BM25,48,22456,5,89b9adaa-2019-04-18T15:38:40Z-00000-000
2546,8,BM25,49,10140,8,376ee37b-2019-04-18T15:33:39Z-00000-000
2547,20,BM25,0,40525,2,402902df-2019-04-17T11:47:31Z-00001-000
2548,20,BM25,1,40525,36,402902df-2019-04-17T11:47:31Z-00035-000
2549,20,BM25,2,40525,32,402902df-2019-04-17T11:47:31Z-00031-000
2550,20,BM25,3,40525,13,402902df-2019-04-17T11:47:31Z-00012-000
2551,20,BM25,4,40525,4,402902df-2019-04-17T11:47:31Z-00003-000
2552,20,BM25,5,40525,3,402902df-2019-04-17T11:47:31Z-00002-000
2553,20,BM25,6,40525,21,402902df-2019-04-17T11:47:31Z-00020-000
2554,20,BM25,7,40525,9,402902df-2019-04-17T11:47:31Z-00008-000
2555,20,BM25,8,40525,14,402902df-2019-04-17T11:47:31Z-00013-000
2556,20,BM25,9,40525,1,402902df-2019-04-17T11:47:31Z-00000-000
2557,20,BM25,10,40525,11,402902df-2019-04-17T11:47:31Z-00010-000
2558,20,BM25,11,40525,20,402902df-2019-04-17T11:47:31Z-00019-000
2559,20,BM25,12,40525,25,402902df-2019-04-17T11:47:31Z-00024-000
2560,20,BM25,13,40525,10,402902df-2019-04-17T11:47:31Z-00009-000
2561,20,BM25,14,40525,33,402902df-2019-04-17T11:47:31Z-00032-000
2562,20,BM25,15,40525,18,402902df-2019-04-17T11:47:31Z-00017-000
2563,20,BM25,16,40525,5,402902df-2019-04-17T11:47:31Z-00004-000
2564,20,BM25,17,40525,12,402902df-2019-04-17T11:47:31Z-00011-000
2565,20,BM25,18,40525,30,402902df-2019-04-17T11:47:31Z-00029-000
2566,20,BM25,19,40525,31,402902df-2019-04-17T11:47:31Z-00030-000
2567,20,BM25,20,40525,34,402902df-2019-04-17T11:47:31Z-00033-000
2568,20,BM25,21,40525,35,402902df-2019-04-17T11:47:31Z-00034-000
2569,20,BM25,22,40525,7,402902df-2019-04-17T11:47:31Z-00006-000
2570,20,BM25,23,40525,28,402902df-2019-04-17T11:47:31Z-00027-000
2571,20,BM25,24,40525,15,402902df-2019-04-17T11:47:31Z-00014-000
2572,20,BM25,25,40525,17,402902df-2019-04-17T11:47:31Z-00016-000
2573,20,BM25,26,40525,19,402902df-2019-04-17T11:47:31Z-00018-000
2574,20,BM25,27,40525,23,402902df-2019-04-17T11:47:31Z-00022-000
2575,20,BM25,28,40525,24,402902df-2019-04-17T11:47:31Z-00023-000
2576,20,BM25,29,40525,27,402902df-2019-04-17T11:47:31Z-00026-000
2577,20,BM25,30,40525,6,402902df-2019-04-17T11:47:31Z-00005-000
2578,20,BM25,31,40525,8,402902df-2019-04-17T11:47:31Z-00007-000
2579,20,BM25,32,40525,22,402902df-2019-04-17T11:47:31Z-00021-000
2580,20,BM25,33,40525,16,402902df-2019-04-17T11:47:31Z-00015-000
2581,20,BM25,34,25908,2,8d325e50-2019-04-15T20:22:20Z-00001-000
2582,20,BM25,35,40525,29,402902df-2019-04-17T11:47:31Z-00028-000
2583,20,BM25,36,30506,4,73691aa4-2019-04-18T18:49:53Z-00005-000
2584,20,BM25,37,25908,15,8d325e50-2019-04-15T20:22:20Z-00014-000
2585,20,BM25,38,25908,12,8d325e50-2019-04-15T20:22:20Z-00011-000
2586,20,BM25,39,1627,67,c1eb9840-2019-04-17T11:47:34Z-00066-000
2587,20,BM25,40,1627,67,c1eb9840-2019-04-17T11:47:34Z-00066-000
2588,20,BM25,41,1627,67,c1eb9840-2019-04-17T11:47:34Z-00066-000
2589,20,BM25,42,1627,62,c1eb9840-2019-04-17T11:47:34Z-00061-000
2590,20,BM25,43,1627,62,c1eb9840-2019-04-17T11:47:34Z-00061-000
2591,20,BM25,44,1627,62,c1eb9840-2019-04-17T11:47:34Z-00061-000
2592,20,BM25,45,25908,7,8d325e50-2019-04-15T20:22:20Z-00006-000
2593,20,BM25,46,25908,11,8d325e50-2019-04-15T20:22:20Z-00010-000
2594,20,BM25,47,25908,16,8d325e50-2019-04-15T20:22:20Z-00015-000
2595,20,BM25,48,25908,10,8d325e50-2019-04-15T20:22:20Z-00009-000
2596,20,BM25,49,19188,3,30bac360-2019-04-18T12:53:11Z-00001-000
2597,18,BM25,0,13462,1,933d85b9-2019-04-18T16:11:47Z-00005-000
2598,18,BM25,1,43509,4,fe5e045a-2019-04-18T15:15:22Z-00004-000
2599,18,BM25,2,3246,1,5e9875b9-2019-04-18T15:19:59Z-00006-000
2600,18,BM25,3,37002,1,3d4f5783-2019-04-18T15:57:08Z-00004-000
2601,18,BM25,4,37002,2,None
2602,18,BM25,5,21535,5,2bdc371a-2019-04-18T17:17:57Z-00002-000
2603,18,BM25,6,16193,1,7f2875fd-2019-04-18T13:13:03Z-00006-000
2604,18,BM25,7,39644,2,d9e901a9-2019-04-18T18:46:03Z-00005-000
2605,18,BM25,8,17796,2,4d91b1df-2019-04-18T15:29:29Z-00007-000
